Measure Mode: memory
Thread ID: 20079756
Fiber ID: 19903176
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000     6006   Array#initialize_copy
   NaN      0.000     0.000     0.000     0.000     4004   Arel::Collectors::SQLString#add_bind
   NaN      0.000     0.000     0.000     0.000     4004   Arel::Visitors::ToSql#visit_Arel_Nodes_BindParam
   NaN      0.000     0.000     0.000     0.000     1001   Array#zip
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Visitors::ToSql#visit_Arel_Nodes_Values
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Visitors::ToSql#maybe_visit
   NaN      0.000     0.000     0.000     0.000     1001   Array#join
   NaN      0.000     0.000     0.000     0.000     4004   Arel::Visitors::ToSql#quote_column_name
   NaN      0.000     0.000     0.000     0.000     5005   String#gsub
   NaN      0.000     0.000     0.000     0.000     5005   ActiveRecord::ConnectionAdapters::SQLite3Adapter#quote_column_name
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::Quoting#quote_table_name
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Visitors::ToSql#quote_table_name
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Visitors::ToSql#visit_Arel_Table
   NaN      0.000     0.000     0.000     0.000    13013   Arel::Collectors::PlainString#<<
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Visitors::ToSql#visit_Arel_Nodes_InsertStatement
   NaN      0.000     0.000     0.000     0.000     7007   Arel::Visitors::Visitor#dispatch
   NaN      0.000     0.000     0.000     0.000     7007  *Arel::Visitors::Reduce#visit
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Visitors::Reduce#accept
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Collectors::PlainString#initialize
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Collectors::SQLString#initialize
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::AbstractAdapter#collector
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::DatabaseStatements#to_sql
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::DatabaseStatements#insert
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::AbstractAdapter#insert
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Nodes::Values#initialize
   NaN      0.000     0.000     0.000     0.000     1001   Arel::InsertManager#create_values
   NaN      0.000     0.000     0.000     0.000     1001   Arel::InsertManager#insert
   NaN      0.000     0.000     0.000     0.000     4004   ActiveRecord::ConnectionAdapters::AbstractAdapter#substitute_at
   NaN      0.000     0.000     0.000     0.000     1001   Enumerator#each
   NaN      0.000     0.000     0.000     0.000     3003   Enumerable#each_with_index
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Relation#substitute_values
   NaN      0.000     0.000     0.000     0.000     1001   Arel::InsertManager#into
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Nodes::InsertStatement#initialize
   NaN      0.000     0.000     0.000     0.000     1001   Arel::InsertManager#initialize
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Crud#create_insert
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#lock_value
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#from_value
   NaN      0.000     0.000     0.000     0.000     1001   Arel::SelectManager#distinct
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#distinct_value
   NaN      0.000     0.000     0.000     0.000     1001   Array#concat
   NaN      0.000     0.000     0.000     0.000     1001   Arel::SelectManager#project
   NaN      0.000     0.000     0.000     0.000     1001   <Module::Arel>#sql
   NaN      0.000     0.000     0.000     0.000     1001   <Module::Arel>#star
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#select_values
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#build_select
   NaN      0.000     0.000     0.000     0.000     1001   Array#reject!
   NaN      0.000     0.000     0.000     0.000     1002   Array#uniq
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#order_values
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#build_order
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#group_values
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#offset_value
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#limit_value
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#having_values
   NaN      0.000     0.000     0.000     0.000     1001   Array#blank?
   NaN      0.000     0.000     0.000     0.000     2001   Object#present?
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#collapse_wheres
   NaN      0.000     0.000     0.000     0.000     1001   Array#-
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#where_values
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#joins_values
   NaN      0.000     0.000     0.000     0.000     1001   Arel::SelectManager#from
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Nodes::SelectStatement#initialize
   NaN      0.000     0.000     0.000     0.000     2002   Arel::Nodes::Binary#initialize
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Nodes::JoinSource#initialize
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Nodes::SelectCore#initialize
   NaN      0.000     0.000     0.000     0.000     2002   Arel::TreeManager#initialize
   NaN      0.000     0.000     0.000     0.000     1001   Arel::SelectManager#initialize
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#build_arel
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::QueryMethods#arel
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::AbstractAdapter#prefetch_primary_key?
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ModelSchema::ClassMethods#table_name
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Delegation#connection
   NaN      0.000     0.000     0.000     0.000    12012   #<Class:0x3167028>#name
   NaN      0.000     0.000     0.000     0.000     1001   Enumerable#find
   NaN      0.000     0.000     0.000     0.000     6006   ActiveRecord::Delegation#primary_key
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Relation#insert
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Relation#initialize
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Delegation::DelegateCache#relation_delegate_class
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Delegation::ClassMethods#relation_class_for
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Delegation::ClassMethods#create
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Core::ClassMethods#relation
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Scoping::Default::ClassMethods#unscoped
   NaN      0.000     0.000     0.000     0.000     8008   String#hash
   NaN      0.000     0.000     0.000     0.000     4004   Arel::Table#hash
   NaN      0.000     0.000     0.000     0.000     4004   Struct#hash
   NaN      0.000     0.000     0.000     0.000     4004   ActiveRecord::AttributeMethods#typecasted_attribute_value
   NaN      0.000     0.000     0.000     0.000     5005   <Class::#<Class:0x3167028>>#new
   NaN      0.000     0.000     0.000     0.000     5005   Arel::Table#[]
   NaN      0.000     0.000     0.000     0.000     3003   ActiveRecord::Core::ClassMethods#arel_table
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::AttributeMethods#arel_attributes_with_values
   NaN      0.000     0.000     0.000     0.000    13013   ActiveRecord::AttributeMethods::PrimaryKey::ClassMethods#primary_key
   NaN      0.000     0.000     0.000     0.000     4004   ActiveRecord::AttributeMethods#pk_attribute?
   NaN      0.000     0.000     0.000     0.000     1001   Array#reject
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::AttributeMethods#attributes_for_create
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::AttributeMethods#arel_attributes_with_values_for_create
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Persistence#_create_record
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::CounterCache#_create_record
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Locking::Optimistic::ClassMethods#locking_column
   NaN      0.000     0.000     0.000     0.000     1001   <Class::ActiveRecord::Base>#lock_optimistically
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Locking::Optimistic::ClassMethods#locking_enabled?
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Locking::Optimistic#locking_enabled?
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Locking::Optimistic#_create_record
   NaN      0.000     0.000     0.000     0.000     1001   Array#&
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Attributes::ClassMethods#persistable_attribute_names
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Base#persistable_attribute_names
   NaN      0.000     0.000     0.000     0.000     5005   Hash#keys
   NaN      0.000     0.000     0.000     0.000     2002   Kernel#freeze
   NaN      0.000     0.000     0.000     0.000     2002   ActiveSupport::HashWithIndifferentAccess#default
   NaN      0.000     0.000     0.000     0.000     2002   ActiveSupport::HashWithIndifferentAccess#set_defaults
   NaN      0.000     0.000     0.000     0.000     4004   Hash#update
   NaN      0.000     0.000     0.000     0.000     2002   ActiveSupport::HashWithIndifferentAccess#dup
   NaN      0.000     0.000     0.000     0.000     2002   ActiveSupport::HashWithIndifferentAccess#merge
   NaN      0.000     0.000     0.000     0.000     2002   Hash#reverse_merge
   NaN      0.000     0.000     0.000     0.000     4004   Hash#default_proc
   NaN      0.000     0.000     0.000     0.000     4004   Hash#default=
   NaN      0.000     0.000     0.000     0.000     4004   Hash#default
   NaN      0.000     0.000     0.000     0.000     4004   Kernel#tap
   NaN      0.000     0.000     0.000     0.000     2002   <Class::ActiveSupport::HashWithIndifferentAccess>#new_from_hash_copying_default
   NaN      0.000     0.000     0.000     0.000     2002   ActiveSupport::HashWithIndifferentAccess#reverse_merge
   NaN      0.000     0.000     0.000     0.000     2002   Enumerable#each_with_object
   NaN      0.000     0.000     0.000     0.000     2004   ActiveRecord::Type::String#changed_in_place?
   NaN      0.000     0.000     0.000     0.000     2002   ActiveRecord::AttributeMethods::ClassMethods#attribute_names
   NaN      0.000     0.000     0.000     0.000     2002   ActiveRecord::AttributeMethods::Dirty#changed_in_place
   NaN      0.000     0.000     0.000     0.000     2002   ActiveRecord::AttributeMethods::Dirty#attributes_changed_in_place
   NaN      0.000     0.000     0.000     0.000     8008   ActiveRecord::AttributeMethods::Dirty#changed_attributes
   NaN      0.000     0.000     0.000     0.000     2002   ActiveModel::Dirty#changed
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::AttributeMethods::Dirty#keys_for_partial_write
   NaN      0.000     0.000     0.000     0.000     1001   <Class::ActiveRecord::Base>#partial_writes
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Base#partial_writes
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Base#partial_writes?
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::AttributeMethods::Dirty#_create_record
   NaN      0.000     0.000     0.000     0.000     1001   <Class::ActiveRecord::Base>#_create_callbacks
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Base#_create_callbacks
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Base#_run_create_callbacks
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::Callbacks#_create_record
   NaN      0.000     0.000     0.000     0.000     2002   #<Class:0x609b868>#changed?
   NaN      0.000     0.000     0.000     0.000     6006   ActiveSupport::TimeWithZone#utc
   NaN      0.000     0.000     0.000     0.000    16016   Symbol#to_sym
   NaN      0.000     0.000     0.000     0.000    14014   ActiveSupport::TimeWithZone#respond_to?
